odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11546753,"Chrysler (FCA US, LLC)",False,False,0,0,2023-09-14,2023-09-27,1C4JJXR65MW,ELECTRICAL SYSTEM,"I’m reaching out due to a severe issue with my Wrangler 4xe Rubicon that has left me stranded twice in 2 weeks. The vehicle is shutting down, without warning, and is not able to re-start, so you can just imagine that the circumstances could be far more dire or outright life-threatening had this happened in a remote location or a dangerous high-traffic area. Both times the vehicle had to be towed to the dealership.  Even more troubling is that the root cause of the malfunction (OBD CODE: P0BBD HYBRID BATTERY VOLTAGE VARIATION EXCEEDED LIMIT) has yet to be diagnosed, despite the vehicle being serviced for the better part of a week, only to suddenly refuse to start just 3 days after getting it back — again, leaving me stranded.   Multiple attempts to reach Jeep executives over several days has yielded no response. All my safety recalls have been addressed so Jeep has told me this vehicle was safe to drive before these incidents.   Additionally, the vehicle was in the shop for the better part of 2 weeks earlier this year with a battery heater malfunction.   I work in emergency surgery and if I don't have a reliable vehicle to respond to emergencies, patients can literally die. That is not hyperbole, its reality.",Vehicle,2021,JEEP,WRANGLER
11546753,"Chrysler (FCA US, LLC)",False,False,0,0,2023-09-14,2023-09-27,1C4JJXR65MW,ENGINE,"I’m reaching out due to a severe issue with my Wrangler 4xe Rubicon that has left me stranded twice in 2 weeks. The vehicle is shutting down, without warning, and is not able to re-start, so you can just imagine that the circumstances could be far more dire or outright life-threatening had this happened in a remote location or a dangerous high-traffic area. Both times the vehicle had to be towed to the dealership.  Even more troubling is that the root cause of the malfunction (OBD CODE: P0BBD HYBRID BATTERY VOLTAGE VARIATION EXCEEDED LIMIT) has yet to be diagnosed, despite the vehicle being serviced for the better part of a week, only to suddenly refuse to start just 3 days after getting it back — again, leaving me stranded.   Multiple attempts to reach Jeep executives over several days has yielded no response. All my safety recalls have been addressed so Jeep has told me this vehicle was safe to drive before these incidents.   Additionally, the vehicle was in the shop for the better part of 2 weeks earlier this year with a battery heater malfunction.   I work in emergency surgery and if I don't have a reliable vehicle to respond to emergencies, patients can literally die. That is not hyperbole, its reality.",Vehicle,2021,JEEP,WRANGLER
11546662,"Chrysler (FCA US, LLC)",False,False,0,0,2023-09-26,2023-09-26,1C4JJXFM2MW,FUEL SYSTEM,"The contact owns a 2021 Jeep Wrangler. The contact received notification of NHTSA Campaign Number: 22V767000 (Fuel System, Gasoline, Engine) however, the part to do the recall repair was unavailable. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was made aware of the issue. The contact had not experienced a failure. VIN tool confirms parts not available.",Vehicle,2021,JEEP,WRANGLER
11546662,"Chrysler (FCA US, LLC)",False,False,0,0,2023-09-26,2023-09-26,1C4JJXFM2MW,GASOLINE,"The contact owns a 2021 Jeep Wrangler. The contact received notification of NHTSA Campaign Number: 22V767000 (Fuel System, Gasoline, Engine) however, the part to do the recall repair was unavailable. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was made aware of the issue. The contact had not experienced a failure. VIN tool confirms parts not available.",Vehicle,2021,JEEP,WRANGLER
11546662,"Chrysler (FCA US, LLC)",False,False,0,0,2023-09-26,2023-09-26,1C4JJXFM2MW,ENGINE,"The contact owns a 2021 Jeep Wrangler. The contact received notification of NHTSA Campaign Number: 22V767000 (Fuel System, Gasoline, Engine) however, the part to do the recall repair was unavailable. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was made aware of the issue. The contact had not experienced a failure. VIN tool confirms parts not available.",Vehicle,2021,JEEP,WRANGLER
11546218,"Chrysler (FCA US, LLC)",False,False,0,0,2023-09-13,2023-09-24,1C4GJXAG1MW,ENGINE,There is now some slippage in 2nd and 3rd gear  The recall was re-issued in March of 2023.  There has been no remedy nor any other offer to allow for a customer instigated solution to this dangerous problem since then.,Vehicle,2021,JEEP,WRANGLER
11546220,"Chrysler (FCA US, LLC)",False,False,0,0,2023-09-19,2023-09-24,1C4HJXFN3MW,STEERING,"Driving on I-91 at 60-65 mph and steering wheel locked up making vehicle control impossible. I could have collided with multiple vehicles, was lucky enough that vehicle swerved off exit ramp and jumped a curb into a nearby gas station. Cautiously drove vehicle to nearby dealership and currently onsite under evaluation by Chrysler corporate. There was an intermittent warning light to service the "" gear shifter"" a few months before but dealer could not find code when vehicle examined so dismissed until happening again. This incident affected me emotionally and I'm now hesitant to drive this vehicle post repair on the highway.",Vehicle,2021,JEEP,WRANGLER
11543570,"Chrysler (FCA US, LLC)",False,False,0,0,2023-06-09,2023-09-09,1C4HJXEN6MW,STEERING,"Vehicle has known steering/suspension issue knows as the Jeep ""death wobble"". It has now been in the shop for this twice with no fix. The first attempt took place approximately June 17, 2023. The car is now back in the service center addressing the same issue and had to be towed to the dealership. Owner does not feel safe driving the vehicle. I am attaching service report from first visit.",Vehicle,2021,JEEP,WRANGLER
11543570,"Chrysler (FCA US, LLC)",False,False,0,0,2023-06-09,2023-09-09,1C4HJXEN6MW,SUSPENSION,"Vehicle has known steering/suspension issue knows as the Jeep ""death wobble"". It has now been in the shop for this twice with no fix. The first attempt took place approximately June 17, 2023. The car is now back in the service center addressing the same issue and had to be towed to the dealership. Owner does not feel safe driving the vehicle. I am attaching service report from first visit.",Vehicle,2021,JEEP,WRANGLER
11543621,"Chrysler (FCA US, LLC)",False,False,0,0,2023-09-09,2023-09-09,1C4GJXAN8MW,POWER TRAIN,"While driving the ""Service Shifter"" warning appeared in the center cluster notification area repeatedly.  There was reduced vehicle performance and a continuous chime alert from the vehicle.  Turned the vehicle off, waited several minutes and then turned the vehicle back on and the ""Service Shifter"" warning appeared again with the continuous chime audio alert.",Vehicle,2021,JEEP,WRANGLER
11543621,"Chrysler (FCA US, LLC)",False,False,0,0,2023-09-09,2023-09-09,1C4GJXAN8MW,ELECTRICAL SYSTEM,"While driving the ""Service Shifter"" warning appeared in the center cluster notification area repeatedly.  There was reduced vehicle performance and a continuous chime alert from the vehicle.  Turned the vehicle off, waited several minutes and then turned the vehicle back on and the ""Service Shifter"" warning appeared again with the continuous chime audio alert.",Vehicle,2021,JEEP,WRANGLER
11543621,"Chrysler (FCA US, LLC)",False,False,0,0,2023-09-09,2023-09-09,1C4GJXAN8MW,UNKNOWN OR OTHER,"While driving the ""Service Shifter"" warning appeared in the center cluster notification area repeatedly.  There was reduced vehicle performance and a continuous chime alert from the vehicle.  Turned the vehicle off, waited several minutes and then turned the vehicle back on and the ""Service Shifter"" warning appeared again with the continuous chime audio alert.",Vehicle,2021,JEEP,WRANGLER
11543449,"Chrysler (FCA US, LLC)",False,False,0,0,2023-08-28,2023-09-08,1C4HJXDN7MW,ENGINE,Check Engine Light and Excessive Engine Coolant Leak; Inspected by a manufacturer dealer and seller dealership; Initial dealer stated it wasn't drivable due to the amount of coolant leaking as part of the tubing was melted due to improperly being afixed and being to close to the exhaust; Yes. The same issue was reported 3 times before the issue I had in regards to the check engine light and a recall on the coolant leak was indicated to be fixed in March 2023 but continued to be an issue now; Warning light for the check engine appeared the same day I brought the vehicle in.,Vehicle,2021,JEEP,WRANGLER
11543449,"Chrysler (FCA US, LLC)",False,False,0,0,2023-08-28,2023-09-08,1C4HJXDN7MW,FUEL/PROPULSION SYSTEM,Check Engine Light and Excessive Engine Coolant Leak; Inspected by a manufacturer dealer and seller dealership; Initial dealer stated it wasn't drivable due to the amount of coolant leaking as part of the tubing was melted due to improperly being afixed and being to close to the exhaust; Yes. The same issue was reported 3 times before the issue I had in regards to the check engine light and a recall on the coolant leak was indicated to be fixed in March 2023 but continued to be an issue now; Warning light for the check engine appeared the same day I brought the vehicle in.,Vehicle,2021,JEEP,WRANGLER
11542612,"Chrysler (FCA US, LLC)",False,False,0,0,2023-08-31,2023-09-05,1C4JJXP67MW,ELECTRICAL SYSTEM,My car was called in for a recall. The dealership stated they don’t have the correct software to update the issue but said to come back when they do. They never fixed my vehicle and now it’s howling my recall was fixed. But my car is still having the electrical issue and it almost shut off on the freeway.,Vehicle,2021,JEEP,WRANGLER
11541748,"Chrysler (FCA US, LLC)",False,False,0,0,2023-07-30,2023-08-30,1C4JJXR67MW,POWER TRAIN,My rear locker is trying to lock while driving in 2H causing the light to flash constantly. Now due to that occurring the service locker is on this is a known issue and needs to become a recall as most Jeep Wranglers and Gladiators have this same issue,Vehicle,2021,JEEP,WRANGLER
11541748,"Chrysler (FCA US, LLC)",False,False,0,0,2023-07-30,2023-08-30,1C4JJXR67MW,ELECTRICAL SYSTEM,My rear locker is trying to lock while driving in 2H causing the light to flash constantly. Now due to that occurring the service locker is on this is a known issue and needs to become a recall as most Jeep Wranglers and Gladiators have this same issue,Vehicle,2021,JEEP,WRANGLER
